Name	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Domain	Phylum	Class	Order	Family	Genus	Domain_Phylum	year_trt
X16S_613	2	212	3112	0.001140246	0	7	-0.058	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_control
X16S_6215	1	0	0	7.11e-09	0	1	-0.814	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Bacteria_Proteobacteria	2011_control
X16S_6259	1	0	0	4.75e-46	0	90	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_628	1	0	0	1.52e-09	0	1	-0.814	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_control
X16S_629	3	422	936	0.052143882	0.333333333	2	-0.363	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2011_control
X16S_633	1	0	0	4.75e-46	0	41	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_6366	1	0	0	3.99e-39	0	32	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2011_control
X16S_6497	1	0	0	4.75e-46	0	49	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Unclassified	Bacteria_Firmicutes	2011_control
X16S_652	2	0	0	0.066805273	1	2	-0.574	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_control
X16S_654	1	0	0	0.001127061	0	7	-0.439	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_control
X16S_671	2	1	1	3.99e-39	0	23	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Cytophagaceae	Flectobacillus	Bacteria_Bacteroidetes	2011_control
X16S_673	1	0	0	0.019114512	0	2	-0.785	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_control
X16S_675	1	0	0	3.34e-32	0	20	-0.5	0	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Unclassified	Unclassified	Bacteria_Chloroflexi	2011_control
X16S_691	1	0	0	4.75e-46	0	42	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Bacteria_Actinobacteria	2011_control
X16S_695	12	1689.63827	7879	0.205921001	0.242424242	2	1.116	0.291	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_708	2	215.9542208	3477	7.18e-05	0	0	-0.474	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_control
X16S_7095	1	0	0	4.75e-46	0	68	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_7128	1	0	0	2.27e-06	0	0	-0.84	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_72	4	21.87075036	113	0.075642444	0.333333333	2	-0.151	0	Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Archaea_Crenarchaeota	2011_control
X16S_720	1	0	0	3.99e-39	0	28	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Bacteria_Proteobacteria	2011_control
X16S_7282	1	0	0	7.48e-34	0	15	-0.75	0	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Bacteria_Verrucomicrobia	2011_control
X16S_73	1	0	0	4.75e-46	0	44	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_736	1	0	0	1.02e-09	0	10	-0.894	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Bacteria_Actinobacteria	2011_control
X16S_737	2	3	3	4.47e-35	0	16	0.816	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2011_control
X16S_75	16	1977.987077	16919	0.196701428	0.141666667	2	1.961	0.218	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_751	1	0	0	6.01e-08	0	1	-0.814	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_7541	1	0	0	4.75e-46	0	67	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Zavarzinella	Bacteria_Planctomycetes	2011_control
X16S_7585	2	8	8	4.26e-31	0	9	0.277	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_759	1	0	0	2.65e-29	0	3	-0.839	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Bacteria_Bacteroidetes	2011_control
X16S_771	1	0	0	4.75e-46	0	38	0	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_7759	3	134	134	1.3e-28	0	3	1.007	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_control
X16S_7779	2	0	0	0.06502433	1	2	-0.574	0	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria	2011_control
X16S_7787	3	1656	4376	6.15e-08	0	1	0.647	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	Bacteria_Chlamydiae	2011_control
X16S_7848	1	0	0	3.99e-39	0	25	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Bacteria_Bacteroidetes	2011_control
X16S_785	1	0	0	1.98e-22	0	5	-1.071	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineosporia	Bacteria_Actinobacteria	2011_control
X16S_7983	1	0	0	0.003553392	0	4	-0.982	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Bacteria_Proteobacteria	2011_control
X16S_80	2	212	757	8.71e-05	0	13	0.816	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_802	1	0	0	4.75e-46	0	53	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Luedemannella	Bacteria_Actinobacteria	2011_control
X16S_807	2	4	4	5.96e-35	0	17	0.816	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_808	1	0	0	4.38e-34	0	14	-0.75	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2011_control
X16S_81	5	740.0455415	2534	0.11000146	0.5	2	-0.151	0.32	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_control
X16S_8100	1	0	0	2.67e-20	0	8	-1.012	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes	2011_control
X16S_812	1	0	0	4.38e-34	0	15	-0.75	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Bacteria_Proteobacteria	2011_control
X16S_815	1	0	0	0.021152035	0	2	-0.785	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_control
X16S_8325	1	0	0	4.75e-46	0	84	0	0	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	Unclassified	Chloroplast	Streptophyta	Bacteria_Cyanobacteria/Chloroplast	2011_control
X16S_8377	3	13.86230159	65	0.02856508	0.333333333	2	-0.363	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2011_control
X16S_84	3	202.4190476	2328	0.000554145	0.333333333	0	-0.109	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_8428	1	0	0	1.98e-29	0	3	-0.839	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Bacteria_Bacteroidetes	2011_control
X16S_8449	5	4642.066246	37439	0.003891343	0	0	0.256	0.32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria	2011_control
X16S_849	3	505.25	2162	6.23e-08	0	1	0.647	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_8598	2	0	0	6.23e-05	1	4	-0.206	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2011_control
X16S_865	1	0	0	7.92e-11	0	1	-0.814	0	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Firmicutes	2011_control
X16S_874	1	0	0	2.82e-33	0	11	-0.894	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_control
X16S_8746	1	0	0	4.75e-46	0	78	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter	Bacteria_Proteobacteria	2011_control
X16S_88	3	423	1649	4.59e-06	0	0	-0.109	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_control
X16S_889	1	0	0	1.1e-13	0	1	-0.814	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Bacteria_Proteobacteria	2011_control
X16S_89	2	0	0	6.49e-05	1	0	-0.474	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Bacteria_Actinobacteria	2011_control
X16S_893	3	0	0	0.094414743	1	2	-0.363	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas/Armatimonadetes_gp3	Bacteria_Armatimonadetes	2011_control
X16S_909	1	0	0	3.99e-39	0	34	0	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unclassified	Bacteria_Chlamydiae	2011_control
X16S_913	1	0	0	7.28e-10	0	1	-0.814	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_control
X16S_92	7	587.8869048	1886	0.112092789	0.19047619	2	0.482	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_920	2	108	108	9.46e-29	0	3	0.083	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_93	3	89.3566395	2521	0.007550569	0.666666667	7	0.322	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Bacteria_Proteobacteria	2011_control
X16S_932	2	1040	13745	7.25e-06	0	10	-0.894	0.5	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_935	3	28.84795	182	0.000217197	0.333333333	0	-0.109	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_938	1	0	0	4.75e-46	0	82	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_944	3	0	0	1.02e-19	1	8	0.112	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Bacteria_Firmicutes	2011_control
X16S_946	1	0	0	4.75e-46	0	60	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_control
X16S_950	1	0	0	4.75e-46	0	40	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Bacteria_Actinobacteria	2011_control
X16S_9679	2	836	11000	7.89e-07	0	10	0.447	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_972	3	39	39	7.29e-29	0	3	1.007	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	Bacteria_Chlamydiae	2011_control
X16S_977	1	0	0	4.75e-46	0	36	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_978	1	0	0	0.04288088	0	2	-0.785	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Unclassified	Bacteria_Actinobacteria	2011_control
X16S_98	2	1	1	3.99e-39	0	26	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Bacteria_Proteobacteria	2011_control
X16S_9886	2	115.1071429	1131	0.000446376	0	0	-0.474	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_9905	1	0	0	0.019114512	0	2	-0.785	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_control
X16S_9909	1	0	0	5.35e-33	0	12	-0.894	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_control
X16S_1	7	13.6	23	1.01e-16	0.380952381	18	1.44	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes	2011_warming
X16S_101	2	182	553	6.95e-07	0	7	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2011_warming
X16S_10155	1	0	0	1.13e-77	0	51	0	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_warming
X16S_1017	1	0	0	0.036114478	0	2	-0.555	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Bauldia	Bacteria_Proteobacteria	2011_warming
X16S_10199	1	0	0	3.05e-53	0	16	-0.894	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Segetibacter	Bacteria_Bacteroidetes	2011_warming
X16S_102	1	0	0	1.49e-39	0	5	-0.784	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2011_warming
X16S_1023	4	48	48	1.82e-43	0	6	2.022	0	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Firmicutes	2011_warming
X16S_10251	1	0	0	6.54e-23	0	0	-0.467	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2011_warming
X16S_1029	1	0	0	3.49e-51	0	22	-0.5	0	Bacteria	Armatimonadetes	Unclassified	Unclassified	Unclassified	Armatimonadetes_gp5	Bacteria_Armatimonadetes	2011_warming
X16S_103	3	135.282684	512	0.124073165	0.333333333	2	-0.042	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_10345	1	0	0	3.1e-08	0	1	-0.795	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_warming
X16S_10374	1	0	0	1.13e-77	0	103	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_warming
X16S_104	1	0	0	1.13e-77	0	104	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_10401	1	0	0	1.13e-77	0	40	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Bacteria_Actinobacteria	2011_warming
X16S_1045	2	1	1	3.96e-64	0	31	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_warming
X16S_10520	1	0	0	1.13e-77	0	105	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_warming
X16S_10583	1	0	0	2e-07	0	1	-0.795	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Bacteria_Actinobacteria	2011_warming
X16S_106	1	0	0	1.13e-77	0	84	0	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_warming
X16S_10622	1	0	0	1.98e-64	0	30	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2011_warming
X16S_1065	2	6	6	7.98e-53	0	15	0.447	0	Bacteria	Proteobacteria	Deltaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_1067	2	46	54	6.94e-23	0	0	-0.018	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_10710	1	0	0	3.49e-51	0	22	-0.5	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria	2011_warming
X16S_1082	1	0	0	1.13e-77	0	53	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2011_warming
X16S_1084	2	0	0	0.098743872	1	2	-0.299	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_warming
X16S_1091	1	0	0	6.19e-05	0	3	-0.556	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2011_warming
X16S_10998	2	182	234	4.67e-05	0	3	0.053	0	Bacteria	Acidobacteria	Acidobacteria_Gp5	Unclassified	Unclassified	Gp5	Bacteria_Acidobacteria	2011_warming
X16S_110	2	12	12	7.17e-37	0	9	-0.181	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Bacteria_Actinobacteria	2011_warming
X16S_1101	1	0	0	1.79e-06	0	1	-0.795	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Granulicella	Bacteria_Acidobacteria	2011_warming
X16S_11099	6	6394.74562	12307	0.132091674	0.066666667	2	0.213	0.5	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_111	5	1483.782662	4524	0.000237052	0.1	7	2	0.32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_1110	1	0	0	1.13e-77	0	91	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Bacteria_Actinobacteria	2011_warming
X16S_1119	2	2	4	2.37e-43	0	11	0	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2011_warming
X16S_1133	1	0	0	1.13e-77	0	96	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_warming
X16S_1140	2	46	54	6.94e-23	0	0	-0.018	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2011_warming
X16S_116	3	1070	1640	9.64e-06	0	1	0.573	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisoma	Bacteria_Proteobacteria	2011_warming
X16S_1173	4	177	333	1.26e-23	0	0	0.879	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Bacteria_Actinobacteria	2011_warming
X16S_11732	8	823.02114	1856	0.216198029	0.285714286	2	1.239	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_warming
X16S_11791	6	6.233333333	13	9.61e-17	0.533333333	18	0.988	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unclassified	Bacteria_Firmicutes	2011_warming
X16S_118	4	363	553	1.06e-05	0.166666667	1	1.257	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2011_warming
X16S_11867	2	0	0	0.118181425	1	2	-0.299	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_warming
X16S_1193	2	1730	2629	0.040454028	0	14	-1.354	0.5	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_warming
X16S_11955	1	0	0	1.13e-77	0	105	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_warming
X16S_12	4	243.4555556	467	0.030768355	0.166666667	2	0.213	0	Archaea	Crenarchaeota	Thermoprotei	Unclassified	Unclassified	Unclassified	Archaea_Crenarchaeota	2011_warming
X16S_12023	1	0	0	3.89e-07	0	4	-0.832	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_warming
X16S_1203	4	542	827	1.44e-06	0.166666667	1	1.257	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_121	1	0	0	1.11e-56	0	25	-0.577	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Bacteria_Proteobacteria	2011_warming
X16S_1217	1	0	0	6.54e-23	0	0	-0.467	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2011_warming
X16S_12269	2	12	12	4.88e-51	0	12	0.353	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_1230	1	0	0	1.13e-77	0	47	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2011_warming
X16S_12310	10	846.74852	2516	0.248334402	0.222222222	2	1.753	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_1234	1	0	0	1.04e-23	0	0	-0.467	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Bacteria_Proteobacteria	2011_warming
X16S_12359	1	0	0	6.52e-44	0	11	-0.948	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2011_warming
X16S_12399	2	182	556	2.79e-06	0	4	-0.069	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2011_warming
X16S_1244	1	0	0	1.98e-64	0	32	0	0	Bacteria	Bacteroidetes	Bacteroidetes_incertae_sedis	Unclassified	Unclassified	Ohtaekwangia	Bacteria_Bacteroidetes	2011_warming
X16S_12487	2	2	2	5.25e-59	0	21	1	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unclassified	Bacteria_Proteobacteria	2011_warming
X16S_125	1	0	0	2.4e-06	0	14	-1.354	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2011_warming
X16S_1250	1	0	0	2.27e-48	0	13	-0.688	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2011_warming
X16S_12734	2	516.6173382	723	0.000329387	0	7	-1	0.5	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2011_warming
X16S_128	2	2	2	5.25e-59	0	20	1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Bacteria_Proteobacteria	2011_warming
X16S_129	1	0	0	0.078546295	0	2	-0.555	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2011_warming
