node1	node2	sign	year_trt	edge
X16S_1477	X16S_2716	-1	2014_warming	X16S_1477__X16S_2716
X16S_1477	X16S_4825	-1	2014_warming	X16S_1477__X16S_4825
X16S_1477	X16S_7244	-1	2014_warming	X16S_1477__X16S_7244
X16S_2351	X16S_14991	-1	2014_warming	X16S_2351__X16S_14991
X16S_4477	X16S_14991	-1	2014_warming	X16S_4477__X16S_14991
X16S_15	X16S_18250	-1	2014_warming	X16S_15__X16S_18250
X16S_15	X16S_191	 1	2014_warming	X16S_15__X16S_191
X16S_15	X16S_1988	 1	2014_warming	X16S_15__X16S_1988
X16S_15	X16S_200	 1	2014_warming	X16S_15__X16S_200
X16S_15	X16S_2380	-1	2014_warming	X16S_15__X16S_2380
X16S_15	X16S_26248	 1	2014_warming	X16S_15__X16S_26248
X16S_15	X16S_27	 1	2014_warming	X16S_15__X16S_27
X16S_15	X16S_3634	 1	2014_warming	X16S_15__X16S_3634
X16S_15	X16S_391	-1	2014_warming	X16S_15__X16S_391
X16S_4	X16S_15	 1	2014_warming	X16S_4__X16S_15
X16S_15	X16S_42	-1	2014_warming	X16S_15__X16S_42
X16S_15	X16S_465	 1	2014_warming	X16S_15__X16S_465
X16S_15	X16S_527	 1	2014_warming	X16S_15__X16S_527
X16S_15	X16S_53	 1	2014_warming	X16S_15__X16S_53
X16S_15	X16S_5766	-1	2014_warming	X16S_15__X16S_5766
X16S_15	X16S_584	 1	2014_warming	X16S_15__X16S_584
X16S_15	X16S_60	 1	2014_warming	X16S_15__X16S_60
X16S_15	X16S_62	-1	2014_warming	X16S_15__X16S_62
X16S_15	X16S_6597	-1	2014_warming	X16S_15__X16S_6597
X16S_150	X16S_478	 1	2014_warming	X16S_150__X16S_478
X16S_150	X16S_6670	-1	2014_warming	X16S_150__X16S_6670
X16S_1505	X16S_16045	 1	2014_warming	X16S_1505__X16S_16045
X16S_1505	X16S_20013	-1	2014_warming	X16S_1505__X16S_20013
X16S_1505	X16S_20527	-1	2014_warming	X16S_1505__X16S_20527
X16S_1505	X16S_2104	-1	2014_warming	X16S_1505__X16S_2104
X16S_1505	X16S_21640	-1	2014_warming	X16S_1505__X16S_21640
X16S_1505	X16S_2244	-1	2014_warming	X16S_1505__X16S_2244
X16S_1505	X16S_24235	-1	2014_warming	X16S_1505__X16S_24235
X16S_1505	X16S_2647	-1	2014_warming	X16S_1505__X16S_2647
X16S_1505	X16S_2664	-1	2014_warming	X16S_1505__X16S_2664
X16S_561	X16S_1505	-1	2014_warming	X16S_561__X16S_1505
X16S_586	X16S_1505	-1	2014_warming	X16S_586__X16S_1505
X16S_738	X16S_1505	-1	2014_warming	X16S_738__X16S_1505
X16S_16	X16S_151	 1	2014_warming	X16S_16__X16S_151
X16S_151	X16S_161	-1	2014_warming	X16S_151__X16S_161
X16S_151	X16S_20055	 1	2014_warming	X16S_151__X16S_20055
X16S_151	X16S_24435	 1	2014_warming	X16S_151__X16S_24435
X16S_151	X16S_411	 1	2014_warming	X16S_151__X16S_411
X16S_151	X16S_4524	 1	2014_warming	X16S_151__X16S_4524
X16S_151	X16S_4687	 1	2014_warming	X16S_151__X16S_4687
X16S_151	X16S_503	 1	2014_warming	X16S_151__X16S_503
X16S_151	X16S_7423	 1	2014_warming	X16S_151__X16S_7423
X16S_1513	X16S_15640	-1	2014_warming	X16S_1513__X16S_15640
X16S_444	X16S_1513	-1	2014_warming	X16S_444__X16S_1513
X16S_152	X16S_24465	 1	2014_warming	X16S_152__X16S_24465
X16S_152	X16S_362	 1	2014_warming	X16S_152__X16S_362
X16S_2045	X16S_15287	-1	2014_warming	X16S_2045__X16S_15287
X16S_2351	X16S_15287	-1	2014_warming	X16S_2351__X16S_15287
X16S_3591	X16S_15287	-1	2014_warming	X16S_3591__X16S_15287
X16S_4477	X16S_15287	-1	2014_warming	X16S_4477__X16S_15287
X16S_6670	X16S_15287	-1	2014_warming	X16S_6670__X16S_15287
X16S_153	X16S_15686	 1	2014_warming	X16S_153__X16S_15686
X16S_3146	X16S_15336	-1	2014_warming	X16S_3146__X16S_15336
X16S_1534	X16S_1773	 1	2014_warming	X16S_1534__X16S_1773
X16S_16	X16S_15422	 1	2014_warming	X16S_16__X16S_15422
X16S_161	X16S_15422	-1	2014_warming	X16S_161__X16S_15422
X16S_15422	X16S_18250	 1	2014_warming	X16S_15422__X16S_18250
X16S_15422	X16S_20055	 1	2014_warming	X16S_15422__X16S_20055
X16S_15422	X16S_21915	 1	2014_warming	X16S_15422__X16S_21915
X16S_15422	X16S_23361	 1	2014_warming	X16S_15422__X16S_23361
X16S_15422	X16S_24435	 1	2014_warming	X16S_15422__X16S_24435
X16S_15422	X16S_25392	 1	2014_warming	X16S_15422__X16S_25392
X16S_42	X16S_15422	 1	2014_warming	X16S_42__X16S_15422
X16S_4687	X16S_15422	 1	2014_warming	X16S_4687__X16S_15422
X16S_66	X16S_15422	 1	2014_warming	X16S_66__X16S_15422
X16S_80	X16S_15422	 1	2014_warming	X16S_80__X16S_15422
X16S_155	X16S_1558	 1	2014_warming	X16S_155__X16S_1558
X16S_155	X16S_15686	 1	2014_warming	X16S_155__X16S_15686
X16S_155	X16S_161	-1	2014_warming	X16S_155__X16S_161
X16S_3	X16S_155	 1	2014_warming	X16S_3__X16S_155
X16S_34	X16S_155	 1	2014_warming	X16S_34__X16S_155
X16S_155	X16S_368	 1	2014_warming	X16S_155__X16S_368
X16S_41	X16S_155	 1	2014_warming	X16S_41__X16S_155
X16S_155	X16S_411	 1	2014_warming	X16S_155__X16S_411
X16S_99	X16S_155	 1	2014_warming	X16S_99__X16S_155
X16S_163	X16S_1558	 1	2014_warming	X16S_163__X16S_1558
X16S_1558	X16S_20128	 1	2014_warming	X16S_1558__X16S_20128
X16S_1558	X16S_23930	 1	2014_warming	X16S_1558__X16S_23930
X16S_161	X16S_1559	-1	2014_warming	X16S_161__X16S_1559
X16S_1559	X16S_23360	 1	2014_warming	X16S_1559__X16S_23360
X16S_70	X16S_1559	-1	2014_warming	X16S_70__X16S_1559
X16S_942	X16S_1559	 1	2014_warming	X16S_942__X16S_1559
X16S_3067	X16S_15640	-1	2014_warming	X16S_3067__X16S_15640
X16S_15686	X16S_23930	 1	2014_warming	X16S_15686__X16S_23930
X16S_3	X16S_15686	 1	2014_warming	X16S_3__X16S_15686
X16S_303	X16S_15686	 1	2014_warming	X16S_303__X16S_15686
X16S_942	X16S_15686	 1	2014_warming	X16S_942__X16S_15686
X16S_1569	X16S_2647	-1	2014_warming	X16S_1569__X16S_2647
X16S_478	X16S_1571	 1	2014_warming	X16S_478__X16S_1571
X16S_2351	X16S_15712	-1	2014_warming	X16S_2351__X16S_15712
X16S_237	X16S_15712	 1	2014_warming	X16S_237__X16S_15712
X16S_731	X16S_15712	 1	2014_warming	X16S_731__X16S_15712
X16S_997	X16S_15712	-1	2014_warming	X16S_997__X16S_15712
X16S_15740	X16S_24041	-1	2014_warming	X16S_15740__X16S_24041
X16S_2445	X16S_15740	-1	2014_warming	X16S_2445__X16S_15740
X16S_2453	X16S_15740	-1	2014_warming	X16S_2453__X16S_15740
X16S_1575	X16S_2454	-1	2014_warming	X16S_1575__X16S_2454
X16S_1583	X16S_1916	-1	2014_warming	X16S_1583__X16S_1916
X16S_1583	X16S_4524	-1	2014_warming	X16S_1583__X16S_4524
X16S_685	X16S_1583	-1	2014_warming	X16S_685__X16S_1583
X16S_159	X16S_21915	 1	2014_warming	X16S_159__X16S_21915
X16S_159	X16S_22899	 1	2014_warming	X16S_159__X16S_22899
X16S_159	X16S_25392	 1	2014_warming	X16S_159__X16S_25392
X16S_159	X16S_2791	 1	2014_warming	X16S_159__X16S_2791
X16S_31	X16S_159	 1	2014_warming	X16S_31__X16S_159
X16S_39	X16S_159	 1	2014_warming	X16S_39__X16S_159
X16S_42	X16S_159	 1	2014_warming	X16S_42__X16S_159
X16S_159	X16S_7553	 1	2014_warming	X16S_159__X16S_7553
X16S_39	X16S_15978	 1	2014_warming	X16S_39__X16S_15978
X16S_16	X16S_172	 1	2014_warming	X16S_16__X16S_172
X16S_16	X16S_18250	 1	2014_warming	X16S_16__X16S_18250
X16S_16	X16S_195	 1	2014_warming	X16S_16__X16S_195
X16S_16	X16S_20055	 1	2014_warming	X16S_16__X16S_20055
X16S_16	X16S_206	 1	2014_warming	X16S_16__X16S_206
X16S_16	X16S_21902	 1	2014_warming	X16S_16__X16S_21902
X16S_16	X16S_22899	 1	2014_warming	X16S_16__X16S_22899
X16S_16	X16S_23360	 1	2014_warming	X16S_16__X16S_23360
X16S_16	X16S_24435	 1	2014_warming	X16S_16__X16S_24435
X16S_16	X16S_25392	 1	2014_warming	X16S_16__X16S_25392
X16S_16	X16S_34	 1	2014_warming	X16S_16__X16S_34
X16S_16	X16S_368	 1	2014_warming	X16S_16__X16S_368
X16S_16	X16S_398	 1	2014_warming	X16S_16__X16S_398
X16S_16	X16S_458	 1	2014_warming	X16S_16__X16S_458
X16S_16	X16S_4687	 1	2014_warming	X16S_16__X16S_4687
X16S_16	X16S_478	 1	2014_warming	X16S_16__X16S_478
X16S_16	X16S_553	 1	2014_warming	X16S_16__X16S_553
X16S_16	X16S_668	 1	2014_warming	X16S_16__X16S_668
X16S_16	X16S_7423	 1	2014_warming	X16S_16__X16S_7423
X16S_16	X16S_7456	 1	2014_warming	X16S_16__X16S_7456
X16S_16	X16S_79	 1	2014_warming	X16S_16__X16S_79
X16S_16	X16S_80	 1	2014_warming	X16S_16__X16S_80
X16S_16	X16S_952	 1	2014_warming	X16S_16__X16S_952
X16S_16	X16S_965	 1	2014_warming	X16S_16__X16S_965
X16S_16	X16S_97	 1	2014_warming	X16S_16__X16S_97
X16S_2453	X16S_16005	-1	2014_warming	X16S_2453__X16S_16005
X16S_16014	X16S_21239	-1	2014_warming	X16S_16014__X16S_21239
X16S_942	X16S_16014	 1	2014_warming	X16S_942__X16S_16014
X16S_1604	X16S_21867	 1	2014_warming	X16S_1604__X16S_21867
X16S_27	X16S_16045	 1	2014_warming	X16S_27__X16S_16045
X16S_2896	X16S_16045	-1	2014_warming	X16S_2896__X16S_16045
X16S_447	X16S_16045	-1	2014_warming	X16S_447__X16S_16045
X16S_465	X16S_16045	 1	2014_warming	X16S_465__X16S_16045
X16S_466	X16S_16045	-1	2014_warming	X16S_466__X16S_16045
X16S_53	X16S_16045	 1	2014_warming	X16S_53__X16S_16045
X16S_161	X16S_16501	-1	2014_warming	X16S_161__X16S_16501
X16S_161	X16S_172	-1	2014_warming	X16S_161__X16S_172
X16S_161	X16S_17787	 1	2014_warming	X16S_161__X16S_17787
X16S_161	X16S_18250	-1	2014_warming	X16S_161__X16S_18250
X16S_161	X16S_194	-1	2014_warming	X16S_161__X16S_194
X16S_161	X16S_196	 1	2014_warming	X16S_161__X16S_196
X16S_161	X16S_20055	-1	2014_warming	X16S_161__X16S_20055
X16S_161	X16S_206	-1	2014_warming	X16S_161__X16S_206
X16S_161	X16S_20960	-1	2014_warming	X16S_161__X16S_20960
X16S_161	X16S_21239	 1	2014_warming	X16S_161__X16S_21239
X16S_161	X16S_21361	 1	2014_warming	X16S_161__X16S_21361
X16S_161	X16S_25387	-1	2014_warming	X16S_161__X16S_25387
X16S_3	X16S_161	-1	2014_warming	X16S_3__X16S_161
X16S_39	X16S_161	-1	2014_warming	X16S_39__X16S_161
X16S_161	X16S_391	-1	2014_warming	X16S_161__X16S_391
X16S_161	X16S_411	-1	2014_warming	X16S_161__X16S_411
X16S_161	X16S_465	 1	2014_warming	X16S_161__X16S_465
X16S_161	X16S_4687	-1	2014_warming	X16S_161__X16S_4687
X16S_53	X16S_161	 1	2014_warming	X16S_53__X16S_161
X16S_70	X16S_161	 1	2014_warming	X16S_70__X16S_161
X16S_79	X16S_161	-1	2014_warming	X16S_79__X16S_161
X16S_81	X16S_161	 1	2014_warming	X16S_81__X16S_161
X16S_161	X16S_952	-1	2014_warming	X16S_161__X16S_952
X16S_97	X16S_161	-1	2014_warming	X16S_97__X16S_161
X16S_1614	X16S_2748	-1	2014_warming	X16S_1614__X16S_2748
X16S_1614	X16S_3141	-1	2014_warming	X16S_1614__X16S_3141
X16S_22	X16S_1618	-1	2014_warming	X16S_22__X16S_1618
X16S_1618	X16S_22899	-1	2014_warming	X16S_1618__X16S_22899
X16S_42	X16S_1618	-1	2014_warming	X16S_42__X16S_1618
X16S_162	X16S_942	 1	2014_warming	X16S_162__X16S_942
X16S_2811	X16S_16204	-1	2014_warming	X16S_2811__X16S_16204
X16S_568	X16S_16204	-1	2014_warming	X16S_568__X16S_16204
X16S_1625	X16S_3822	 1	2014_warming	X16S_1625__X16S_3822
X16S_1638	X16S_1921	-1	2014_warming	X16S_1638__X16S_1921
X16S_1638	X16S_2001	-1	2014_warming	X16S_1638__X16S_2001
X16S_1921	X16S_16462	-1	2014_warming	X16S_1921__X16S_16462
X16S_2045	X16S_16462	-1	2014_warming	X16S_2045__X16S_16462
X16S_2129	X16S_16462	-1	2014_warming	X16S_2129__X16S_16462
X16S_16462	X16S_21605	-1	2014_warming	X16S_16462__X16S_21605
X16S_2428	X16S_16462	-1	2014_warming	X16S_2428__X16S_16462
X16S_310	X16S_16462	 1	2014_warming	X16S_310__X16S_16462
X16S_3141	X16S_16462	-1	2014_warming	X16S_3141__X16S_16462
X16S_6670	X16S_16462	-1	2014_warming	X16S_6670__X16S_16462
X16S_921	X16S_16462	-1	2014_warming	X16S_921__X16S_16462
X16S_942	X16S_16501	 1	2014_warming	X16S_942__X16S_16501
X16S_1668	X16S_2111	-1	2014_warming	X16S_1668__X16S_2111
X16S_167	X16S_23536	 1	2014_warming	X16S_167__X16S_23536
X16S_729	X16S_1676	 1	2014_warming	X16S_729__X16S_1676
X16S_1973	X16S_16863	 1	2014_warming	X16S_1973__X16S_16863
X16S_171	X16S_584	 1	2014_warming	X16S_171__X16S_584
X16S_60	X16S_171	 1	2014_warming	X16S_60__X16S_171
X16S_1714	X16S_24893	-1	2014_warming	X16S_1714__X16S_24893
X16S_1714	X16S_25728	-1	2014_warming	X16S_1714__X16S_25728
X16S_1714	X16S_9426	-1	2014_warming	X16S_1714__X16S_9426
X16S_17156	X16S_21522	 1	2014_warming	X16S_17156__X16S_21522
X16S_2004	X16S_17174	-1	2014_warming	X16S_2004__X16S_17174
X16S_172	X16S_18250	 1	2014_warming	X16S_172__X16S_18250
X16S_172	X16S_20055	 1	2014_warming	X16S_172__X16S_20055
X16S_172	X16S_24435	 1	2014_warming	X16S_172__X16S_24435
X16S_39	X16S_172	 1	2014_warming	X16S_39__X16S_172
X16S_172	X16S_4687	 1	2014_warming	X16S_172__X16S_4687
X16S_66	X16S_172	 1	2014_warming	X16S_66__X16S_172
X16S_80	X16S_172	 1	2014_warming	X16S_80__X16S_172
X16S_82	X16S_172	 1	2014_warming	X16S_82__X16S_172
X16S_174	X16S_22899	 1	2014_warming	X16S_174__X16S_22899
X16S_174	X16S_2896	 1	2014_warming	X16S_174__X16S_2896
X16S_31	X16S_174	 1	2014_warming	X16S_31__X16S_174
X16S_174	X16S_7553	 1	2014_warming	X16S_174__X16S_7553
X16S_1741	X16S_24893	-1	2014_warming	X16S_1741__X16S_24893
X16S_923	X16S_17488	-1	2014_warming	X16S_923__X16S_17488
X16S_175	X16S_630	 1	2014_warming	X16S_175__X16S_630
X16S_2351	X16S_17588	-1	2014_warming	X16S_2351__X16S_17588
X16S_176	X16S_622	 1	2014_warming	X16S_176__X16S_622
X16S_1766	X16S_19220	-1	2014_warming	X16S_1766__X16S_19220
X16S_1766	X16S_2351	-1	2014_warming	X16S_1766__X16S_2351
X16S_1766	X16S_7438	-1	2014_warming	X16S_1766__X16S_7438
X16S_194	X16S_17787	-1	2014_warming	X16S_194__X16S_17787
X16S_196	X16S_17787	 1	2014_warming	X16S_196__X16S_17787
X16S_17787	X16S_21239	 1	2014_warming	X16S_17787__X16S_21239
X16S_27	X16S_17787	 1	2014_warming	X16S_27__X16S_17787
X16S_350	X16S_17787	-1	2014_warming	X16S_350__X16S_17787
X16S_465	X16S_17787	 1	2014_warming	X16S_465__X16S_17787
X16S_81	X16S_17787	 1	2014_warming	X16S_81__X16S_17787
X16S_93	X16S_17787	-1	2014_warming	X16S_93__X16S_17787
X16S_31	X16S_1779	 1	2014_warming	X16S_31__X16S_1779
X16S_42	X16S_1779	 1	2014_warming	X16S_42__X16S_1779
X16S_178	X16S_250	 1	2014_warming	X16S_178__X16S_250
X16S_2184	X16S_17826	-1	2014_warming	X16S_2184__X16S_17826
X16S_194	X16S_1787	 1	2014_warming	X16S_194__X16S_1787
X16S_1794	X16S_24272	-1	2014_warming	X16S_1794__X16S_24272
X16S_18	X16S_20040	 1	2014_warming	X16S_18__X16S_20040
X16S_18	X16S_2446	 1	2014_warming	X16S_18__X16S_2446
X16S_18	X16S_7553	 1	2014_warming	X16S_18__X16S_7553
X16S_52	X16S_180	 1	2014_warming	X16S_52__X16S_180
X16S_72	X16S_18010	 1	2014_warming	X16S_72__X16S_18010
X16S_181	X16S_22981	 1	2014_warming	X16S_181__X16S_22981
X16S_1816	X16S_2454	-1	2014_warming	X16S_1816__X16S_2454
X16S_1819	X16S_18250	 1	2014_warming	X16S_1819__X16S_18250
X16S_26	X16S_1819	 1	2014_warming	X16S_26__X16S_1819
X16S_882	X16S_1819	 1	2014_warming	X16S_882__X16S_1819
X16S_685	X16S_18224	-1	2014_warming	X16S_685__X16S_18224
X16S_9957	X16S_18224	-1	2014_warming	X16S_9957__X16S_18224
X16S_194	X16S_18250	 1	2014_warming	X16S_194__X16S_18250
X16S_18250	X16S_20055	 1	2014_warming	X16S_18250__X16S_20055
X16S_18250	X16S_24269	 1	2014_warming	X16S_18250__X16S_24269
X16S_250	X16S_18250	 1	2014_warming	X16S_250__X16S_18250
X16S_39	X16S_18250	 1	2014_warming	X16S_39__X16S_18250
X16S_391	X16S_18250	 1	2014_warming	X16S_391__X16S_18250
X16S_4687	X16S_18250	 1	2014_warming	X16S_4687__X16S_18250
X16S_5766	X16S_18250	 1	2014_warming	X16S_5766__X16S_18250
X16S_62	X16S_18250	 1	2014_warming	X16S_62__X16S_18250
X16S_66	X16S_18250	 1	2014_warming	X16S_66__X16S_18250
X16S_7423	X16S_18250	 1	2014_warming	X16S_7423__X16S_18250
X16S_7456	X16S_18250	 1	2014_warming	X16S_7456__X16S_18250
X16S_79	X16S_18250	 1	2014_warming	X16S_79__X16S_18250
X16S_952	X16S_18250	 1	2014_warming	X16S_952__X16S_18250
X16S_183	X16S_210	 1	2014_warming	X16S_183__X16S_210
X16S_183	X16S_279	 1	2014_warming	X16S_183__X16S_279
X16S_18428	X16S_21522	 1	2014_warming	X16S_18428__X16S_21522
X16S_473	X16S_18428	 1	2014_warming	X16S_473__X16S_18428
X16S_5	X16S_18428	 1	2014_warming	X16S_5__X16S_18428
X16S_185	X16S_23619	 1	2014_warming	X16S_185__X16S_23619
X16S_185	X16S_6148	 1	2014_warming	X16S_185__X16S_6148
X16S_1860	X16S_2351	-1	2014_warming	X16S_1860__X16S_2351
X16S_278	X16S_1860	 1	2014_warming	X16S_278__X16S_1860
X16S_58	X16S_1867	 1	2014_warming	X16S_58__X16S_1867
X16S_75	X16S_1867	 1	2014_warming	X16S_75__X16S_1867
X16S_1921	X16S_18721	-1	2014_warming	X16S_1921__X16S_18721
X16S_18721	X16S_24536	-1	2014_warming	X16S_18721__X16S_24536
X16S_18721	X16S_25626	-1	2014_warming	X16S_18721__X16S_25626
X16S_3141	X16S_18721	-1	2014_warming	X16S_3141__X16S_18721
X16S_3788	X16S_18721	-1	2014_warming	X16S_3788__X16S_18721
X16S_7456	X16S_18721	 1	2014_warming	X16S_7456__X16S_18721
X16S_18880	X16S_21672	-1	2014_warming	X16S_18880__X16S_21672
X16S_1893	X16S_24435	 1	2014_warming	X16S_1893__X16S_24435
X16S_1893	X16S_25392	 1	2014_warming	X16S_1893__X16S_25392
X16S_1901	X16S_3591	-1	2014_warming	X16S_1901__X16S_3591
X16S_1901	X16S_4209	-1	2014_warming	X16S_1901__X16S_4209
X16S_191	X16S_1988	 1	2014_warming	X16S_191__X16S_1988
X16S_191	X16S_200	 1	2014_warming	X16S_191__X16S_200
X16S_191	X16S_21262	-1	2014_warming	X16S_191__X16S_21262
X16S_191	X16S_25007	 1	2014_warming	X16S_191__X16S_25007
X16S_191	X16S_584	 1	2014_warming	X16S_191__X16S_584
X16S_544	X16S_19144	 1	2014_warming	X16S_544__X16S_19144
X16S_192	X16S_1973	 1	2014_warming	X16S_192__X16S_1973
X16S_192	X16S_2951	 1	2014_warming	X16S_192__X16S_2951
X16S_44	X16S_192	 1	2014_warming	X16S_44__X16S_192
X16S_192	X16S_6365	 1	2014_warming	X16S_192__X16S_6365
X16S_192	X16S_7983	 1	2014_warming	X16S_192__X16S_7983
X16S_91	X16S_192	 1	2014_warming	X16S_91__X16S_192
X16S_95	X16S_192	 1	2014_warming	X16S_95__X16S_192
X16S_1921	X16S_2172	-1	2014_warming	X16S_1921__X16S_2172
X16S_444	X16S_1921	-1	2014_warming	X16S_444__X16S_1921
X16S_535	X16S_1921	-1	2014_warming	X16S_535__X16S_1921
X16S_599	X16S_1921	-1	2014_warming	X16S_599__X16S_1921
X16S_686	X16S_1921	-1	2014_warming	X16S_686__X16S_1921
X16S_709	X16S_1921	-1	2014_warming	X16S_709__X16S_1921
X16S_718	X16S_1921	-1	2014_warming	X16S_718__X16S_1921
X16S_193	X16S_4687	 1	2014_warming	X16S_193__X16S_4687
X16S_488	X16S_1937	-1	2014_warming	X16S_488__X16S_1937
X16S_194	X16S_20055	 1	2014_warming	X16S_194__X16S_20055
X16S_38	X16S_194	 1	2014_warming	X16S_38__X16S_194
X16S_62	X16S_194	 1	2014_warming	X16S_62__X16S_194
X16S_194	X16S_7423	 1	2014_warming	X16S_194__X16S_7423
X16S_565	X16S_19442	 1	2014_warming	X16S_565__X16S_19442
X16S_19459	X16S_22477	 1	2014_warming	X16S_19459__X16S_22477
X16S_1947	X16S_2416	 1	2014_warming	X16S_1947__X16S_2416
X16S_195	X16S_22899	 1	2014_warming	X16S_195__X16S_22899
X16S_39	X16S_195	 1	2014_warming	X16S_39__X16S_195
X16S_196	X16S_21239	 1	2014_warming	X16S_196__X16S_21239
X16S_196	X16S_307	-1	2014_warming	X16S_196__X16S_307
X16S_58	X16S_196	 1	2014_warming	X16S_58__X16S_196
X16S_1963	X16S_3141	-1	2014_warming	X16S_1963__X16S_3141
X16S_1963	X16S_3146	-1	2014_warming	X16S_1963__X16S_3146
X16S_198	X16S_391	 1	2014_warming	X16S_198__X16S_391
X16S_198	X16S_4687	 1	2014_warming	X16S_198__X16S_4687
X16S_5768	X16S_19826	-1	2014_warming	X16S_5768__X16S_19826
X16S_2412	X16S_19874	 1	2014_warming	X16S_2412__X16S_19874
X16S_200	X16S_1988	 1	2014_warming	X16S_200__X16S_1988
X16S_465	X16S_1988	 1	2014_warming	X16S_465__X16S_1988
X16S_584	X16S_1988	 1	2014_warming	X16S_584__X16S_1988
X16S_61	X16S_1988	 1	2014_warming	X16S_61__X16S_1988
X16S_677	X16S_1988	 1	2014_warming	X16S_677__X16S_1988
X16S_81	X16S_1988	 1	2014_warming	X16S_81__X16S_1988
X16S_880	X16S_1988	 1	2014_warming	X16S_880__X16S_1988
X16S_209	X16S_1989	 1	2014_warming	X16S_209__X16S_1989
X16S_2	X16S_5766	 1	2014_warming	X16S_2__X16S_5766
X16S_2	X16S_652	 1	2014_warming	X16S_2__X16S_652
X16S_200	X16S_2128	 1	2014_warming	X16S_200__X16S_2128
X16S_200	X16S_3634	 1	2014_warming	X16S_200__X16S_3634
X16S_200	X16S_465	 1	2014_warming	X16S_200__X16S_465
X16S_200	X16S_584	 1	2014_warming	X16S_200__X16S_584
X16S_60	X16S_200	 1	2014_warming	X16S_60__X16S_200
X16S_200	X16S_7449	 1	2014_warming	X16S_200__X16S_7449
X16S_200	X16S_799	 1	2014_warming	X16S_200__X16S_799
X16S_200	X16S_807	 1	2014_warming	X16S_200__X16S_807
X16S_200	X16S_864	 1	2014_warming	X16S_200__X16S_864
X16S_200	X16S_924	 1	2014_warming	X16S_200__X16S_924
X16S_3591	X16S_20013	-1	2014_warming	X16S_3591__X16S_20013
X16S_206	X16S_20055	 1	2014_warming	X16S_206__X16S_20055
X16S_20055	X16S_22049	 1	2014_warming	X16S_20055__X16S_22049
X16S_20055	X16S_25142	 1	2014_warming	X16S_20055__X16S_25142
X16S_3	X16S_20055	 1	2014_warming	X16S_3__X16S_20055
X16S_34	X16S_20055	 1	2014_warming	X16S_34__X16S_20055
X16S_368	X16S_20055	 1	2014_warming	X16S_368__X16S_20055
X16S_391	X16S_20055	 1	2014_warming	X16S_391__X16S_20055
X16S_393	X16S_20055	 1	2014_warming	X16S_393__X16S_20055
X16S_42	X16S_20055	 1	2014_warming	X16S_42__X16S_20055
X16S_458	X16S_20055	 1	2014_warming	X16S_458__X16S_20055
X16S_4687	X16S_20055	 1	2014_warming	X16S_4687__X16S_20055
X16S_478	X16S_20055	 1	2014_warming	X16S_478__X16S_20055
X16S_491	X16S_20055	 1	2014_warming	X16S_491__X16S_20055
X16S_731	X16S_20055	 1	2014_warming	X16S_731__X16S_20055
X16S_7423	X16S_20055	 1	2014_warming	X16S_7423__X16S_20055
X16S_7888	X16S_20055	 1	2014_warming	X16S_7888__X16S_20055
X16S_79	X16S_20055	 1	2014_warming	X16S_79__X16S_20055
X16S_80	X16S_20055	 1	2014_warming	X16S_80__X16S_20055
X16S_952	X16S_20055	 1	2014_warming	X16S_952__X16S_20055
X16S_52	X16S_2010	 1	2014_warming	X16S_52__X16S_2010
X16S_2012	X16S_2219	-1	2014_warming	X16S_2012__X16S_2219
X16S_3	X16S_20128	 1	2014_warming	X16S_3__X16S_20128
X16S_34	X16S_20128	 1	2014_warming	X16S_34__X16S_20128
X16S_942	X16S_20128	 1	2014_warming	X16S_942__X16S_20128
X16S_99	X16S_20128	 1	2014_warming	X16S_99__X16S_20128
X16S_2351	X16S_20278	-1	2014_warming	X16S_2351__X16S_20278
X16S_478	X16S_20278	 1	2014_warming	X16S_478__X16S_20278
X16S_62	X16S_20278	 1	2014_warming	X16S_62__X16S_20278
X16S_4477	X16S_20291	-1	2014_warming	X16S_4477__X16S_20291
X16S_6670	X16S_20291	-1	2014_warming	X16S_6670__X16S_20291
X16S_2040	X16S_25725	-1	2014_warming	X16S_2040__X16S_25725
X16S_80	X16S_2042	 1	2014_warming	X16S_80__X16S_2042
X16S_2043	X16S_21605	-1	2014_warming	X16S_2043__X16S_21605
X16S_2043	X16S_2351	-1	2014_warming	X16S_2043__X16S_2351
X16S_2043	X16S_2454	-1	2014_warming	X16S_2043__X16S_2454
X16S_2043	X16S_3146	-1	2014_warming	X16S_2043__X16S_3146
X16S_2043	X16S_3788	-1	2014_warming	X16S_2043__X16S_3788
X16S_2043	X16S_6670	-1	2014_warming	X16S_2043__X16S_6670
X16S_921	X16S_2043	-1	2014_warming	X16S_921__X16S_2043
X16S_335	X16S_2045	-1	2014_warming	X16S_335__X16S_2045
X16S_2045	X16S_4427	-1	2014_warming	X16S_2045__X16S_4427
X16S_2045	X16S_4524	-1	2014_warming	X16S_2045__X16S_4524
X16S_2045	X16S_5444	-1	2014_warming	X16S_2045__X16S_5444
X16S_2045	X16S_6314	-1	2014_warming	X16S_2045__X16S_6314
X16S_652	X16S_2049	 1	2014_warming	X16S_652__X16S_2049
X16S_26	X16S_205	 1	2014_warming	X16S_26__X16S_205
X16S_74	X16S_205	 1	2014_warming	X16S_74__X16S_205
X16S_84	X16S_205	 1	2014_warming	X16S_84__X16S_205
X16S_2428	X16S_20527	-1	2014_warming	X16S_2428__X16S_20527
